HkeyDateTime,Status
20250528193201,Close
20250528193201,MidTravel
20250528193201,Open
20250528193201,Close
20250528193202,Open
20250528193202,Close
20250528193202,Open
20250528193202,Close
20250528193203,Open
20250528193203,Close
20250528193204,Open
20250528193204,Discrepancy
20250528193204,Close
20250528193204,Open
20250528193204,Close
20250528193205,Open
20250528193205,Close
20250528193205,Open
20250528193205,Close
20250528193205,Open
20250528193205,Close
20250528193205,Open
20250528193205,Discrepancy
20250528193205,Open
20250528193205,Close
20250528193208,Open
20250528193208,Close
120250528193209,Alarm
20250528193211,Open
20250528193211,Close
20250528193211,Open
20250528193211,Close
20250528193211,Open
20250528193211,Close
20250528193211,Open
20250528193211,Close
20250528193211,Open
20250528193212,Close
20250528193212,Open
20250528193212,Close
20250528193212,Open
20250528193212,Close
20250528193213,Open
20250528193213,Close
20250528193213,Open
20250528193213,Close
20250528193213,Open
20250528193213,Close
20250528193213,Open
20250528193214,Close
20250528193214,Open
20250528193214,Close
20250528193214,Open
20250528193214,Close
20250528193214,Running
20250528193215,Open
20250528193215,Close
20250528193215,Open
20250528193215,Close
20250528193217,Open
20250528193218,Discrepancy
20250528193218,Close
20250528193218,Open
20250528193218,Close
20250528193218,MidTravel
20250528193218,Open
20250528193218,Close
20250528193218,Open
20250528193218,Close
120250528193218,Normal
20250528193219,Open
20250528193219,Close
20250528193219,Open
20250528193219,Close
20250528193219,Open
20250528193219,Close
20250528193219,Open
20250528193219,Close
20250528193219,Open
20250528193219,Close
20250528193219,Open
20250528193220,Close
20250528193220,Open
20250528193220,Close
20250528193220,Open
20250528193220,Close
20250528193220,Open
20250528193220,Close
20250528193220,Open
20250528193220,Close
20250528193221,Open
20250528193221,Close
20250528193221,Open
20250528193221,MidTravel
20250528193221,Open
20250528193221,Close
20250528193221,Open
20250528193221,Close
20250528193221,Open
20250528193221,Close
20250528193221,Open
20250528193221,Discrepancy
20250528193221,Open
20250528193221,Close
20250528193221,Open
20250528193222,Close
20250528193224,Open
20250528193225,Close
20250528193225,Open
20250528193226,Close
20250528193226,Open
20250528193226,Close
20250528193226,Open
20250528193226,Close
20250528193226,Open
20250528193226,Close
20250528193226,Open
20250528193226,Close
20250528193226,Open
20250528193226,Close
20250528193226,Open
20250528193226,Close
20250528193226,Open
20250528193227,Close
20250528193227,Open
20250528193227,Close
20250528193228,Open
20250528193228,Close
20250528193231,Open
20250528193231,Close
20250528193231,Open
20250528193232,Close
20250528193232,Open
20250528193232,Close
20250528193232,Open
20250528193232,Close
20250528193232,Open
20250528193233,Close
20250528193233,Open
20250528193233,Close
20250528193233,Open
20250528193235,Close
20250528193235,Open
20250528193235,Close
20250528193235,Open
20250528193235,Close
20250528193236,Open
20250528193236,Close
20250528193236,Open
20250528193237,Close
20250528193237,Open
20250528193237,Close
20250528193237,Open
20250528193240,Close
20250528193240,Open
20250528193240,Close
20250528193240,MidTravel
20250528193240,Open
20250528193240,MidTravel
20250528193240,Open
20250528193243,Close
20250528193243,Open
20250528193244,Close
20250528193244,Open
20250528193244,Close
20250528193244,Open
20250528193244,Close
20250528193244,Open
20250528193244,Close
20250528193245,Open
20250528193245,Close
20250528193249,Open
20250528193249,Close
20250528193249,Open
20250528193249,Close
20250528193250,Open
20250528193250,Close
20250528193252,Open
20250528193252,MidTravel
20250528193252,Open
20250528193252,Close
20250528193252,Open
20250528193252,Close
20250528193254,Open
20250528193254,Close
20250528193255,Event
20250528193256,Open
20250528193256,Close
20250528193258,Open
20250528193258,Close
20250528193258,MidTravel
20250528193258,Open
20250528193258,Close
20250528193258,MidTravel
20250528193258,Open
20250528193258,Close
20250528193258,Open
20250528193258,Close
20250528193258,MidTravel
20250528193258,Open
20250528193258,Close
20250528193258,Open
20250528193258,Close
20250528193258,Open
20250528193258,Close
20250528193259,Open
20250528193259,Close
20250528193259,Open
20250528193259,Close
20250528193300,Open
20250528193300,Close
20250528193300,Open
20250528193300,Close
20250528193300,Open
20250528193300,Close
20250528193300,Open
20250528193300,MidTravel
20250528193300,Close
20250528193300,Open
20250528193300,Close
20250528193300,Open
20250528193300,Close
20250528193305,Open
20250528193305,Close
20250528193305,Open
20250528193305,Close
20250528193309,Open
20250528193309,Close
20250528193310,Open
20250528193310,Close
20250528193311,Open
20250528193311,Close
20250528193311,Open
20250528193311,Close
20250528193311,Open
20250528193312,Close
20250528193312,Open
20250528193312,Close
20250528193312,Open
20250528193312,Close
20250528193312,Open
20250528193312,Close
20250528193312,Open
20250528193312,Close
20250528193312,Open
20250528193312,Close
20250528193313,Open
20250528193313,Close
20250528193314,Open
20250528193314,Close
20250528193314,Open
20250528193314,Close
20250528193314,Open
20250528193314,Close
20250528193314,Open
20250528193314,Close
20250528193314,Open
20250528193314,Close
20250528193316,Open
20250528193316,Close
20250528193317,Open
20250528193317,Close
20250528193317,Open
20250528193317,Close
20250528193317,Open
20250528193317,MidTravel
20250528193317,Open
20250528193317,Close
20250528193318,Open
20250528193320,Close
20250528193320,Open
20250528193320,Close
20250528193320,Open
20250528193320,Close
20250528193320,Open
20250528193320,Close
20250528193321,MidTravel
20250528193321,Open
20250528193321,Close
20250528193321,MidTravel
20250528193321,Open
20250528193321,Close
20250528193321,Open
20250528193321,Close
20250528193322,Open
20250528193322,Close
20250528193322,Open
20250528193322,Close
20250528193322,Open
20250528193322,Close
20250528193322,Open
20250528193322,Close
20250528193322,Open
20250528193322,Close
20250528193322,Open
20250528193322,Close
20250528193322,Open
20250528193322,Close
20250528193322,Open
20250528193323,Close
20250528193323,Open
20250528193323,Close
20250528193323,Open
20250528193323,Close
20250528193323,Open
20250528193323,Close
20250528193323,Open
20250528193323,Close
20250528193323,Open
20250528193323,Close
20250528193324,Open
20250528193324,Close
20250528193324,Open
20250528193324,Close
20250528193324,Open
20250528193407,Close
20250528193408,MidTravel
20250528193408,Open
20250528193409,Close
20250528193409,Open
20250528193409,Close
20250528193409,Open
20250528193409,Discrepancy
20250528193409,Open
20250528193409,Close
20250528193409,Open
20250528193410,Close
20250528193410,Open
20250528193410,Close
20250528193410,Open
20250528193410,Close
20250528193410,Open
20250528193410,Close
20250528193410,Open
20250528193410,Close
20250528193410,Open
20250528193410,MidTravel
20250528193410,Open
20250528193417,Close
20250528193417,Open
20250528193417,Close
20250528193417,Open
20250528193417,Close
20250528193417,Open
20250528193417,Close
20250528193417,Open
20250528193417,Close
20250528193417,Open
20250528193418,Close
20250528193418,Open
20250528193418,Close
20250528193418,Open
20250528193418,Close
20250528193418,Open
20250528193424,Close
20250528193424,Open
20250528193424,Close
20250528193424,Open
20250528193424,Close
20250528193425,Open
20250528193425,Close
20250528193425,Open
20250528193425,Discrepancy
20250528193425,Close
20250528193426,Open
20250528193426,Close
20250528193426,Open
20250528193426,Close
20250528193426,Open
20250528193426,Close
20250528193426,Open
20250528193426,Close
20250528193427,Open
20250528193427,Close
20250528193427,Open
20250528193428,Close
20250528193428,Open
20250528193428,Close
20250528193428,Open
20250528193428,Close
20250528193428,Open
20250528193428,Close
20250528193428,Open
20250528193428,Close
20250528193428,MidTravel
20250528193428,Open
20250528193428,Close
20250528193428,Open
20250528193428,Close
20250528193428,Open
20250528193429,Close
20250528193433,Open
20250528193433,Close
20250528193433,Open
20250528193433,Close
20250528193433,Open
20250528193434,Close
20250528193434,Open
20250528193434,Close
20250528193434,Open
20250528193437,Close
20250528193437,Open
20250528193438,Close
20250528193438,Open
20250528193438,Close
20250528193438,Open
20250528193439,Close
20250528193439,Open
20250528193439,Close
20250528193439,Open
20250528193439,Close
20250528193439,Open
20250528193439,MidTravel
20250528193439,Open
20250528193439,Close
20250528193439,Open
20250528193439,Close
20250528193439,Open
20250528193439,Close
20250528193439,Open
20250528193441,Close
20250528193441,Open
20250528193441,Close
20250528193441,Open
20250528193441,Close
20250528193441,Open
20250528193441,Discrepancy
20250528193441,Open
20250528193441,Close
20250528193442,Open
20250528193442,Close
20250528193442,Open
20250528193442,Close
20250528193442,Open
20250528193442,Close
20250528193442,Open
20250528193442,Close
20250528193442,Open
20250528193442,Close
20250528193442,Open
20250528193442,Close
20250528193443,Open
20250528193443,Close
20250528193445,MidTravel
20250528193445,Open
20250528193445,Close
2420250528193446,Normalised
20250528193447,Open
20250528193447,Close
20250528193447,Open
20250528193447,Close
20250528193447,Open
20250528193448,Close
20250528193448,Open
20250528193449,Close
20250528193449,Open
20250528193449,Close
20250528193449,Open
20250528193449,Close
20250528193449,Open
20250528193449,Close
20250528193449,Open
20250528193449,Close
20250528193449,Open
20250528193449,Close
20250528193449,Open
20250528193450,Close
20250528193450,Open
20250528193452,Close
20250528193452,Open
20250528193452,Close
20250528193452,Open
20250528193452,Close
20250528193452,Open
20250528193452,Close
20250528193452,Open
20250528193452,Close
20250528193453,Open
20250528193453,Close
20250528193453,Open
20250528193453,Close
20250528193453,Open
20250528193453,Close
20250528193454,Open
20250528193454,Close
20250528193454,MidTravel
20250528193454,Open
20250528193454,Close
20250528193454,MidTravel
20250528193454,Open
20250528193454,Close
20250528193455,Open
20250528193455,Close
20250528193455,Open
20250528193455,Close
20250528193455,Open
20250528193455,Close
20250528193455,Open
20250528193455,Close
20250528193455,Open
20250528193456,Close
20250528193456,Open
20250528193456,Close
20250528193456,Open
20250528193457,Close
20250528193457,Open
20250528193508,Close
20250528193508,Open
20250528193508,Close
20250528193508,Open
20250528193517,Close
20250528193518,Open
20250528193518,Close
20250528193518,Open
20250528193518,Close
20250528193518,Open
20250528193518,Close
20250528193518,Open
20250528193519,Close
20250528193520,Open
20250528193520,Close
20250528193529,Open
20250528193529,Close
20250528193542,MidTravel
20250528193542,Open
20250528193542,Close
20250528193542,Open
20250528193543,Close
20250528193543,Open
20250528193543,Close
20250528193544,Open
20250528193544,Close
20250528193544,Open
20250528193544,Close
20250528193544,Open
20250528193544,Close
20250528193544,Open
20250528193544,Close
20250528193545,Open
20250528193545,Close
20250528193545,Open
